,premise,hypothesis,label
168,<t> Some bells are ringing near a cook slicing peppers </t> <g> ( <pointer:0> ring-01 :ARG1 ( <pointer:1> bell :quant ( <pointer:2> some ) ) :ARG1-of ( <pointer:3> near-02 :ARG2 ( <pointer:4> person :ARG0-of ( <pointer:5> cook-01 ) :ARG0-of ( <pointer:6> slice-01 :ARG1 ( <pointer:7> pepper ) ) ) ) )  , ( <pointer:0> slice-01 :ARG0 ( <pointer:1> person :ARG0-of ( <pointer:2> cook-01 ) ) :ARG1 ( <pointer:3> pepper :mod ( <pointer:4> bell ) :quant ( <pointer:5> some ) ) ) </g>  <t> A cook is slicing some bell peppers </t>,1
169,<t> A man dressed in black and white is holding up the tennis racket and is waiting for the ball </t> <g> ( <pointer:0> and :op1 ( <pointer:1> hold-up-10 :ARG0 ( <pointer:2> man :ARG1-of ( <pointer:3> dress-01 :ARG2 ( <pointer:4> and :op1 ( <pointer:5> black-04 ) :op2 ( <pointer:6> white-03 ) ) ) ) :ARG1 ( <pointer:7> racket :mod ( <pointer:8> tennis ) ) ) :op2 ( <pointer:9> wait-01 :ARG1 <pointer:2> :ARG2 ( <pointer:10> ball ) ) )  ," ( <pointer:0> and :op1 ( <pointer:1> hold-up-10 :ARG0 ( <pointer:2> person :ARG0-of ( <pointer:3> play-01 ) :ARG1-of ( <pointer:4> dress-01 :ARG2 ( <pointer:5> and :op1 ( <pointer:6> black-04 ) :op2 ( <pointer:7> white-03 ) ) ) ) :ARG1 ( <pointer:8> racket :mod ( <pointer:9> tennis ) ) ) :op2 ( <pointer:10> wait-01 :ARG1 <pointer:2> :ARG2 ( <pointer:11> ball ) ) ) </g>"", <t> A player dressed in black and white is holding up the tennis racket and is waiting for the ball </t>",0
170,<t> The man is aiming a gun </t> <g> ( <pointer:0> aim-02 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> gun ) )  , ( <pointer:0> draw-02 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> gun ) ) </g>  <t> The man is drawing a gun </t>,0
171,<t> A woman is chopping up garlic </t> <g> ( <pointer:0> chop-up-01 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> garlic ) )  , ( <pointer:0> dice-01 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> garlic ) ) </g>  <t> Garlic is being diced by the woman </t>,0
172,<t> Two women dressed in white and black are sitting on a bench </t> <g> ( <pointer:0> sit-01 :ARG1 ( <pointer:1> woman :quant 2 :ARG1-of ( <pointer:2> dress-01 :ARG2 ( <pointer:3> and :op1 ( <pointer:4> thing :ARG1-of ( <pointer:5> white-03 ) ) :op2 ( <pointer:6> thing :ARG1-of ( <pointer:7> black-04 ) ) ) ) ) :ARG2 ( <pointer:8> bench ) )  , ( <pointer:0> sit-01 :ARG1 ( <pointer:1> person :quant 2 ) :ARG2 ( <pointer:2> bench :location ( <pointer:3> park ) ) :time ( <pointer:4> day :ARG1-of ( <pointer:5> rain-01 ) ) ) </g>  <t> Two people are sitting on a park bench on a rainy day </t>,1
173,<t> The singer is playing the guitar at an acoustic concert for a woman </t> <g> ( <pointer:0> play-11 :ARG0 ( <pointer:1> person :ARG0-of ( <pointer:2> sing-01 ) ) :ARG2 ( <pointer:3> guitar ) :location ( <pointer:4> concert :mod ( <pointer:5> acoustic ) :beneficiary ( <pointer:6> woman ) ) )  ," ( <pointer:0> play-11 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> guitar ) ) </g>  <t> The woman is playing a guitar, which is acoustic, and singing </t>",1
174,<t> The man is intensely playing the guitar </t> <g> ( <pointer:0> play-11 :ARG0 ( <pointer:1> man ) :ARG2 ( <pointer:2> guitar ) :ARG1-of ( <pointer:3> intense-02 ) )  , ( <pointer:0> person :ARG0-of ( <pointer:1> play-11 :ARG2 ( <pointer:2> guitar ) ) :domain ( <pointer:3> man :ARG1-of ( <pointer:4> intense-02 ) ) ) </g>  <t> The intense man is a guitar player </t>,1
175,<t> A boy is climbing up a wall artificially built for climbing and is attached to a rope </t> <g> ( <pointer:0> and :op1 ( <pointer:1> climb-01 :ARG0 ( <pointer:2> boy ) :ARG1 ( <pointer:3> wall :ARG1-of ( <pointer:4> build-01 :manner ( <pointer:5> artificial ) :purpose <pointer:1> ) ) :direction ( <pointer:6> up ) ) :op2 ( <pointer:7> attach-01 :ARG1 <pointer:2> :ARG2 ( <pointer:8> rope ) ) )  , ( <pointer:0> rescue-01 :ARG0 ( <pointer:1> boy :ARG0-of ( <pointer:2> climb-01 ) ) :ARG1 ( <pointer:3> cat :ARG0-of ( <pointer:4> fear-01 ) ) :ARG2 ( <pointer:5> over :op1 ( <pointer:6> wall ) ) ) </g>  <t> A climbing boy rescues the fearful cat from over the wall </t>,1
176,<t> A woman is not frying meat </t> <g> ( <pointer:0> fry-01 :polarity - :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> meat ) )  , ( <pointer:0> place-01 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> food ) :ARG2 ( <pointer:3> pot :consist-of ( <pointer:4> water :ARG1-of ( <pointer:5> hot-05 ) ) ) ) </g>  <t> A woman is placing food in a pot of hot water </t>,1
177,<t> A young boy in a helmet is riding a bike on the lawn </t> <g> ( <pointer:0> ride-01 :ARG0 ( <pointer:1> boy :mod ( <pointer:2> young ) :ARG0-of ( <pointer:3> have-03 :ARG1 ( <pointer:4> helmet ) ) ) :ARG1 ( <pointer:5> bike ) :location ( <pointer:6> lawn ) )  , ( <pointer:0> ride-01 :ARG0 ( <pointer:1> boy :mod ( <pointer:2> young ) :part ( <pointer:3> helmet ) ) :ARG1 ( <pointer:4> bike ) :location ( <pointer:5> road ) ) </g>  <t> A young boy in a helmet is riding a bike on the road </t>,1
178,<t> A woman is drying noodles </t> <g> ( <pointer:0> dry-02 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> noodle ) )  , ( <pointer:0> boil-01 :ARG0 ( <pointer:1> person ) :ARG1 ( <pointer:2> noodle ) ) </g>  <t> A person is boiling noodles </t>,1
179,<t> The man is absently eating a banana by a tree </t> <g> ( <pointer:0> eat-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> banana ) :manner ( <pointer:3> absent ) :location ( <pointer:4> tree ) )  , ( <pointer:0> eat-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> banana ) ) </g>  <t> A man is eating a banana </t>,0
180,<t> A man with a jersey is dunking the ball at a basketball game </t> <g> ( <pointer:0> dunk-02 :ARG0 ( <pointer:1> man :ARG0-of ( <pointer:2> have-03 :ARG1 ( <pointer:3> jersey ) ) ) :ARG1 ( <pointer:4> ball ) :location ( <pointer:5> game :mod ( <pointer:6> basketball ) ) )  , ( <pointer:0> and :op1 ( <pointer:1> dunk-01 :ARG0 ( <pointer:2> man :ARG0-of ( <pointer:3> play-01 ) ) :ARG1 ( <pointer:4> basketball ) :destination ( <pointer:5> net ) ) :op2 ( <pointer:6> crowd :location ( <pointer:7> background ) ) ) </g>  <t> A man who is playing dunks the basketball into the net and a crowd is in background </t>,1
181,<t> A woman is marching with a pair of dogs </t> <g> ( <pointer:0> march-01 :ARG0 ( <pointer:1> woman :accompanier ( <pointer:2> dog :quant 2 ) ) )  , ( <pointer:0> show-01 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> dog :ARG0-of ( <pointer:3> have-03 :ARG1 ( <pointer:4> hair :ARG1-of ( <pointer:5> short-07 :degree ( <pointer:6> very ) ) ) ) ) :location ( <pointer:7> show-04 :ARG1 ( <pointer:8> dog ) ) ) </g>  <t> A woman is showing a dog with very short hair at a dog show </t>,1
182,<t> A dog is turning on the grass and pursuing a flying tennis ball </t> <g> ( <pointer:0> and :op1 ( <pointer:1> turn-01 :ARG1 ( <pointer:2> dog ) :location ( <pointer:3> grass ) ) :op2 ( <pointer:4> pursue-01 :ARG0 <pointer:2> :ARG1 ( <pointer:5> ball :mod ( <pointer:6> tennis ) :ARG1-of ( <pointer:7> fly-01 ) ) ) )  , ( <pointer:0> and :op1 ( <pointer:1> turn-01 :ARG1 ( <pointer:2> dog ) :location ( <pointer:3> grass ) ) :op2 ( <pointer:4> pursue-01 :ARG0 <pointer:2> :ARG1 ( <pointer:5> ball :ARG1-of ( <pointer:6> fly-01 ) ) ) ) </g>  <t> A dog is turning on the grass and pursuing a flying ball </t>,0
183,<t> Somebody is playing the piano </t> <g> ( <pointer:0> play-11 :ARG0 ( <pointer:1> somebody ) :ARG2 ( <pointer:2> piano ) )  , ( <pointer:0> play-11 :ARG0 ( <pointer:1> someone ) :ARG2 ( <pointer:2> piano ) ) </g>  <t> The piano is being played by someone </t>,0
184,<t> The man is skillfully playing the guitar </t> <g> ( <pointer:0> play-11 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> guitar ) :manner ( <pointer:3> skillful ) )  , ( <pointer:0> play-11 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> flute ) ) </g>  <t> A man is playing a flute </t>,1
185,"<t> A man in a red jacket and khaki pants is walking through an American state </t> <g> ( <pointer:0> walk-01 :ARG0 ( <pointer:1> man :ARG0-of ( <pointer:2> wear-01 :ARG1 ( <pointer:3> and :op1 ( <pointer:4> jacket :ARG1-of ( <pointer:5> red-02 ) ) :op2 ( <pointer:6> pants :mod ( <pointer:7> khaki ) ) ) ) ) :ARG2 ( <pointer:8> state :location ( <pointer:9> country :wiki <lit> United States </lit> :name ( <pointer:10> name :op1 <lit> America </lit> ) ) ) ) "","," ( <pointer:0> walk-01 :polarity - :ARG0 ( <pointer:1> person :ARG0-of ( <pointer:2> have-03 :ARG1 ( <pointer:3> and :op1 ( <pointer:4> jacket :mod ( <pointer:5> hood ) :ARG1-of ( <pointer:6> red-02 ) ) :op2 ( <pointer:7> backpack :ARG1-of ( <pointer:8> black-04 ) ) ) ) ) :ARG2 ( <pointer:9> near-02 :ARG1 <pointer:1> :ARG2 ( <pointer:10> wall :mod ( <pointer:11> rock ) ) ) ) </g>"", <t> A person with a red hooded jacket and a black backpack is not walking near a rocky wall </t>",1
186,<t> An animated airplane is landing </t> <g> ( <pointer:0> land-01 :ARG1 ( <pointer:1> airplane :ARG1-of ( <pointer:2> animate-01 ) ) )  , ( <pointer:0> land-01 :ARG1 ( <pointer:1> plane ) ) </g>  <t> The plane is landing </t>,0
187,<t> Some animals are playing wildly in the water </t> <g> ( <pointer:0> play-01 :ARG0 ( <pointer:1> animal :quant ( <pointer:2> some ) ) :ARG2 ( <pointer:3> water ) :manner ( <pointer:4> wild ) )  , ( <pointer:0> play-01 :ARG0 ( <pointer:1> animal :quant ( <pointer:2> few ) ) :location ( <pointer:3> water ) ) </g>  <t> A few animals are playing in the water </t>,0
188,<t> Two dogs are fighting </t> <g> ( <pointer:0> fight-01 :ARG0 ( <pointer:1> dog :quant 2 ) )  , ( <pointer:0> and :op1 ( <pointer:1> wrestle-01 :ARG0 ( <pointer:2> dog :quant 2 ) ) :op2 ( <pointer:3> hug-01 :ARG0 <pointer:2> ) ) </g>  <t> Two dogs are wrestling and hugging </t>,1
189,<t> A person is buttering a tray </t> <g> ( <pointer:0> butter-01 :ARG0 ( <pointer:1> person ) :ARG1 ( <pointer:2> Tray ) )  , ( <pointer:0> spread-03 :ARG0 ( <pointer:1> person ) :ARG1 ( <pointer:2> butter ) :location ( <pointer:3> Tray ) ) </g>  <t> A person is spreading butter on a tray </t>,0
190,<t> A dog is biting a can </t> <g> ( <pointer:0> bite-01 :ARG0 ( <pointer:1> dog ) :ARG1 ( <pointer:2> can ) )  , ( <pointer:0> open-01 :ARG0 ( <pointer:1> dog ) :ARG1 ( <pointer:2> jar :ARG0-of ( <pointer:3> contain-01 :ARG1 ( <pointer:4> food ) ) ) ) </g>  <t> A dog is opening a jar of food </t>,1
191,<t> A woman is slicing potatoes </t> <g> ( <pointer:0> slice-01 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> potato ) )  , ( <pointer:0> ride-01 :ARG0 ( <pointer:1> person ) :ARG1 ( <pointer:2> horse ) ) </g>  <t> A person is riding a horse </t>,1
192,<t> The land near a white bird is being watered swiftly </t> <g> ( <pointer:0> water-01 :ARG1 ( <pointer:1> land :ARG1-of ( <pointer:2> near-02 :ARG2 ( <pointer:3> bird :ARG1-of ( <pointer:4> white-03 ) ) ) ) :manner ( <pointer:5> swift ) )  , ( <pointer:0> land-01 :ARG1 ( <pointer:1> bird :ARG1-of ( <pointer:2> white-03 ) ) :manner ( <pointer:3> swift ) :destination ( <pointer:4> water ) ) </g>  <t> A white bird is landing swiftly in the water </t>,1
193,"<t> A person is climbing a rock with a rope, which is pink </t> <g> ( <pointer:0> climb-01 :ARG0 ( <pointer:1> person ) :ARG1 ( <pointer:2> rock ) :instrument ( <pointer:3> rope ) )  ", ( <pointer:0> pink ) </g>  <t> One man is descending a cliff with a rope </t>,1
194,<t> Tofu is being sliced by a woman </t> <g> ( <pointer:0> slice-01 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> tofu ) )  , ( <pointer:0> slice-01 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> tofu ) ) </g>  <t> A woman is slicing tofu </t>,0
195,<t> A little boy is proudly wearing a green soccer strip and is running on the grass </t> <g> ( <pointer:0> and :op1 ( <pointer:1> wear-01 :ARG0 ( <pointer:2> boy :mod ( <pointer:3> little ) ) :ARG1 ( <pointer:4> strip :mod ( <pointer:5> soccer ) :ARG1-of ( <pointer:6> green-02 ) ) :ARG0-of ( <pointer:7> pride-01 :ARG0 <pointer:2> ) ) :op2 ( <pointer:8> run-02 :ARG0 <pointer:2> :location ( <pointer:9> grass ) ) )  , ( <pointer:0> and :op1 ( <pointer:1> wear-01 :ARG0 ( <pointer:2> boy :mod ( <pointer:3> little ) ) :ARG1 ( <pointer:4> strip :mod ( <pointer:5> soccer ) :ARG1-of ( <pointer:6> green-02 ) ) ) :op2 ( <pointer:7> run-02 :ARG0 <pointer:2> :location ( <pointer:8> grass ) ) ) </g>  <t> A little boy is wearing a green soccer strip and is running on the grass </t>,0
196,<t> A man is pouring liquid into a pot </t> <g> ( <pointer:0> pour-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> liquid ) :ARG3 ( <pointer:3> pot ) )  , ( <pointer:0> pour-01 :ARG0 ( <pointer:1> chef ) :ARG1 ( <pointer:2> oil :quant ( <pointer:3> some ) ) :ARG3 ( <pointer:4> pan ) :manner ( <pointer:5> careful ) ) </g>  <t> The chef is carefully pouring some oil into a pan </t>,1
197,"<t> The man with brown hair is wearing sunglasses and is sitting listlessly at a table with cans of soda and other drinks </t> <g> ( <pointer:0> and :op1 ( <pointer:1> wear-01 :ARG0 ( <pointer:2> man :ARG0-of ( <pointer:3> have-03 :ARG1 ( <pointer:4> hair :ARG1-of ( <pointer:5> brown-02 ) ) ) ) :ARG1 ( <pointer:6> sunglasses ) ) :op2 ( <pointer:7> sit-01 :ARG1 <pointer:2> :ARG2 ( <pointer:8> table ) :manner ( <pointer:9> listless ) :accompanier ( <pointer:10> and :op1 ( <pointer:11> can-01 :ARG1 ( <pointer:12> soda ) ) :op2 ( <pointer:13> drink :mod ( <pointer:14> other ) ) ) ) ) "","," ( <pointer:0> and :op1 ( <pointer:1> wear-01 :ARG0 ( <pointer:2> man :ARG0-of ( <pointer:3> have-03 :ARG1 ( <pointer:4> hair :ARG1-of ( <pointer:5> brown-02 ) ) ) ) :ARG1 ( <pointer:6> sunglasses ) ) :op2 ( <pointer:7> sit-01 :ARG1 <pointer:2> :ARG2 ( <pointer:8> table ) :accompanier ( <pointer:9> and :op1 ( <pointer:10> can-01 :ARG1 ( <pointer:11> soda ) ) :op2 ( <pointer:12> drink :mod ( <pointer:13> other ) ) ) ) ) </g>"", <t> The man with brown hair is wearing sunglasses and is sitting at a table with cans of soda and other drinks </t>",0
198,<t> A boy is spanking a man with a plastic sword </t> <g> ( <pointer:0> spank-01 :ARG0 ( <pointer:1> boy ) :ARG1 ( <pointer:2> man ) :instrument ( <pointer:3> sword :consist-of ( <pointer:4> plastic ) ) )  , ( <pointer:0> spank-01 :ARG0 ( <pointer:1> boy ) :ARG1 ( <pointer:2> man ) :ARG2 ( <pointer:3> weapon :mod ( <pointer:4> toy ) ) ) </g>  <t> A boy is spanking a man with a toy weapon </t>,0
199,<t> A man is walking along a path through a wilderness </t> <g> ( <pointer:0> walk-01 :ARG0 ( <pointer:1> man ) :ARG2 ( <pointer:2> along :op1 ( <pointer:3> path :path ( <pointer:4> wilderness ) ) ) )  , ( <pointer:0> man :polarity - :ARG0-of ( <pointer:1> peel-01 :ARG1 ( <pointer:2> onion ) ) ) </g>  <t> There is no man peeling an onion </t>,1
200,<t> A surfer is leaning on a surfboard </t> <g> ( <pointer:0> lean-01 :ARG1 ( <pointer:1> person :ARG0-of ( <pointer:2> surf-01 ) ) :ARG2 ( <pointer:3> board :instrument-of <pointer:2> ) )  , ( <pointer:0> lean-01 :ARG1 ( <pointer:1> person :ARG0-of ( <pointer:2> sail-01 ) ) :ARG2 ( <pointer:3> board :purpose ( <pointer:4> surf-01 ) ) ) </g>  <t> The surfer is leaning on a surfboard </t>,0
201,<t> A man is slicing some bread </t> <g> ( <pointer:0> slice-01 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> bread :quant ( <pointer:3> some ) ) )  , ( <pointer:0> slice-01 :ARG0 ( <pointer:1> person ) :ARG1 ( <pointer:2> bread :quant ( <pointer:3> piece ) ) ) </g>  <t> A person is slicing a piece of bread </t>,0
202,<t> A woman is painting a man's face </t> <g> ( <pointer:0> paint-02 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> face :part-of ( <pointer:3> man ) ) )  , ( <pointer:0> clean-01 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> face :part-of ( <pointer:3> man ) ) ) </g>  <t> A woman is cleaning a man's face </t>,1
203,<t> A man in blue jeans is standing in front of a group of children beside a stone built house </t> <g> ( <pointer:0> stand-01 :ARG1 ( <pointer:1> man :ARG0-of ( <pointer:2> wear-01 :ARG1 ( <pointer:3> jeans :mod ( <pointer:4> blue ) ) ) ) :ARG2 ( <pointer:5> in-front-of :op1 ( <pointer:6> group :consist-of ( <pointer:7> child ) ) ) :location ( <pointer:8> beside :op1 ( <pointer:9> house :ARG1-of ( <pointer:10> build-01 :ARG2 ( <pointer:11> stone ) ) ) ) )  , ( <pointer:0> stand-01 :ARG1 ( <pointer:1> woman :ARG0-of ( <pointer:2> wear-01 :ARG1 ( <pointer:3> jeans :mod ( <pointer:4> blue ) ) ) ) :ARG2 ( <pointer:5> in-front-of :op1 ( <pointer:6> group :consist-of ( <pointer:7> child ) ) ) :location ( <pointer:8> beside :op1 ( <pointer:9> house :ARG1-of ( <pointer:10> build-01 :ARG2 ( <pointer:11> stone ) ) ) ) ) </g>  <t> A woman in blue jeans is standing in front of a group of children beside a stone built house </t>,1
204,<t> A little girl and a woman wearing a yellow shirt are getting splashed by a city fountain </t> <g> ( <pointer:0> splash-01 :ARG0 ( <pointer:1> fountain :mod ( <pointer:2> city ) ) :ARG1 ( <pointer:3> and :op1 ( <pointer:4> girl :mod ( <pointer:5> little ) ) :op2 ( <pointer:6> woman :ARG0-of ( <pointer:7> wear-01 :ARG1 ( <pointer:8> shirt :mod ( <pointer:9> yellow ) ) ) ) ) )  , ( <pointer:0> play-11 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> trumpet ) ) </g>  <t> A woman is playing the trumpet </t>,1
205,<t> A man is singing to a girl </t> <g> ( <pointer:0> sing-01 :ARG0 ( <pointer:1> man ) :ARG2 ( <pointer:2> girl ) )  , ( <pointer:0> sing-01 :ARG0 ( <pointer:1> man ) :ARG2 ( <pointer:2> woman ) ) </g>  <t> A man is singing to a woman </t>,1
206,<t> A woman is wearing a colorful shirt and a lot of jewelry </t> <g> ( <pointer:0> wear-01 :ARG0 ( <pointer:1> woman ) :ARG1 ( <pointer:2> and :op1 ( <pointer:3> shirt :mod ( <pointer:4> colorful ) ) :op2 ( <pointer:5> jewelry :quant ( <pointer:6> lot ) ) ) )  , ( <pointer:0> go-through-20 :ARG0 ( <pointer:1> man :ARG0-of ( <pointer:2> have-03 :ARG1 ( <pointer:3> and :op1 ( <pointer:4> clothing :mod ( <pointer:5> country :wiki <lit> India </lit> :name ( <pointer:6> name :op1 <lit> India </lit> ) ) ) :op2 ( <pointer:7> henna ) :location ( <pointer:8> hand :part-of <pointer:1> ) ) ) ) :ARG1 ( <pointer:9> paperwork ) ) </g>  <t> A man with Indian clothing and henna on his hand is going through paperwork </t>,1
207,<t> A person is riding a dirt bike up a dirt hill </t> <g> ( <pointer:0> ride-01 :ARG0 ( <pointer:1> person ) :ARG1 ( <pointer:2> bike :mod ( <pointer:3> dirt ) ) :direction ( <pointer:4> up :op1 ( <pointer:5> hill :mod <pointer:3> ) ) )  , ( <pointer:0> ride-01 :ARG0 ( <pointer:1> person ) :ARG1 ( <pointer:2> bike :mod ( <pointer:3> dirt ) ) :direction ( <pointer:4> down :op1 ( <pointer:5> hill :mod <pointer:3> ) ) ) </g>  <t> A person is riding a dirt bike down a dirt hill </t>,1
208,<t> Three dogs are resting on a sidewalk </t> <g> ( <pointer:0> rest-01 :ARG1 ( <pointer:1> dog :quant 3 ) :location ( <pointer:2> sidewalk ) )  , ( <pointer:0> slice-01 :ARG0 ( <pointer:1> woman :ARG0-of ( <pointer:2> have-03 :ARG1 ( <pointer:3> knife ) ) ) :ARG1 ( <pointer:4> pepper ) ) </g>  <t> The woman with a knife is slicing a pepper </t>,1
209,<t> A young girl is looking at a woman in costume </t> <g> ( <pointer:0> look-01 :ARG0 ( <pointer:1> girl :mod ( <pointer:2> young ) ) :ARG1 ( <pointer:3> woman :ARG0-of ( <pointer:4> costume-01 ) ) )  , ( <pointer:0> and :op1 ( <pointer:1> gather-03 :ARG0 ( <pointer:2> person :ARG0-of ( <pointer:3> wear-01 :ARG1 ( <pointer:4> costume ) ) ) :location ( <pointer:5> forest ) ) :op2 ( <pointer:6> look-01 :ARG0 <pointer:2> :direction ( <pointer:7> direction :ARG1-of ( <pointer:8> same-01 ) ) ) ) </g>  <t> People wearing costumes are gathering in a forest and are looking in the same direction </t>,1
210,<t> The soccer player is kicking the ball between somebody's legs </t> <g> ( <pointer:0> kick-01 :ARG0 ( <pointer:1> person :ARG0-of ( <pointer:2> play-01 :ARG1 ( <pointer:3> soccer ) ) ) :ARG1 ( <pointer:4> ball ) :path ( <pointer:5> between :op1 ( <pointer:6> leg :part-of ( <pointer:7> somebody ) ) ) )  , ( <pointer:0> kick-01 :ARG0 ( <pointer:1> person ) :ARG1 ( <pointer:2> ball :mod ( <pointer:3> soccer ) ) :location ( <pointer:4> between :op1 ( <pointer:5> foot :part-of <pointer:1> ) ) ) </g>  <t> A person is kicking a soccer ball between their feet </t>,1
211,<t> A man is playing the guitar </t> <g> ( <pointer:0> play-11 :ARG0 ( <pointer:1> man ) :ARG1 ( <pointer:2> guitar ) )  , ( <pointer:0> play-11 :ARG0 ( <pointer:1> man ) :ARG2 ( <pointer:2> guitar ) ) </g>  <t> The man is playing the guitar </t>,0
212,<t> A girl is playing a flute </t> <g> ( <pointer:0> play-11 :ARG0 ( <pointer:1> girl ) :ARG1 ( <pointer:2> flute ) )  , ( <pointer:0> play-11 :ARG0 ( <pointer:1> boy ) :ARG1 ( <pointer:2> instrument :mod ( <pointer:3> wind ) ) ) </g>  <t> A boy is playing a wind instrument </t>,1
213,<t> Four kids are doing backbends in the park </t> <g> ( <pointer:0> do-02 :ARG0 ( <pointer:1> kid :quant 4 ) :ARG1 ( <pointer:2> backbending ) :location ( <pointer:3> park ) )  , ( <pointer:0> do-02 :ARG0 ( <pointer:1> child :quant 4 ) :ARG1 ( <pointer:2> backbending ) :location ( <pointer:3> park ) ) </g>  <t> Four children are doing backbends in the park </t>,0
214,"<t> The man and the boy are standing at the bottom of the stairs, which are outdoors </t> <g> ( <pointer:0> stand-01 :ARG1 ( <pointer:1> and :op1 ( <pointer:2> man ) :op2 ( <pointer:3> boy ) ) :ARG2 ( <pointer:4> bottom :part-of ( <pointer:5> stair ) ) )  "," ( <pointer:0> be-located-at-91 :ARG2 ( <pointer:1> outdoors ) ) </g>  <t> A man and a boy are standing at the bottom of some stairs, which are outdoors </t>",0
215,<t> Two adults are standing on a scooter in a field of yellow flowers </t> <g> ( <pointer:0> stand-01 :ARG1 ( <pointer:1> adult :quant 2 ) :ARG2 ( <pointer:2> field :consist-of ( <pointer:3> flower :ARG1-of ( <pointer:4> yellow-02 ) ) ) :manner ( <pointer:5> scooter ) )  , ( <pointer:0> stand-01 :ARG1 ( <pointer:1> adult :quant 2 ) :ARG2 ( <pointer:2> scooter ) :location ( <pointer:3> field :consist-of ( <pointer:4> flower ) ) ) </g>  <t> Two adults are standing on a scooter in a field of flowers </t>,0
216,<t> A puppy is repeatedly rolling from side to side on its back </t> <g> ( <pointer:0> roll-01 :ARG1 ( <pointer:1> puppy ) :ARG2 ( <pointer:2> and :op1 ( <pointer:3> side ) :op2 ( <pointer:4> side ) :op3 ( <pointer:5> back ) ) :ARG1-of ( <pointer:6> repeat-01 ) )  , ( <pointer:0> roll-01 :ARG1 ( <pointer:1> animal ) :path ( <pointer:2> from :op1 ( <pointer:3> side ) :op2 ( <pointer:4> side ) ) :location ( <pointer:5> garden ) ) </g>  <t> An animal is rolling from side to side in a garden </t>,1
217,<t> A person is frying some food </t> <g> ( <pointer:0> fry-01 :ARG0 ( <pointer:1> person ) :ARG1 ( <pointer:2> food :quant ( <pointer:3> some ) ) )  , ( <pointer:0> cook-01 :ARG0 ( <pointer:1> person ) :ARG1 ( <pointer:2> food :quant ( <pointer:3> some ) ) ) </g>  <t> A person is cooking some food </t>,0
218,<t> Two balls are bouncing against some colorful kids </t> <g> ( <pointer:0> bounce-01 :ARG1 ( <pointer:1> ball :quant 2 ) : prep-against ( <pointer:2> kid :mod ( <pointer:3> colorful ) :quant ( <pointer:4> some ) ) )  , ( <pointer:0> bounce-01 :ARG0 ( <pointer:1> kid :quant 2 ) :ARG1 ( <pointer:2> ball :mod ( <pointer:3> colorful ) ) ) </g>  <t> Two kids are bouncing on colorful balls </t>,1
219,<t> A black and white dog is jumping for a ball </t> <g> ( <pointer:0> jump-03 :ARG0 ( <pointer:1> dog :part ( <pointer:2> and :op1 ( <pointer:3> black-04 ) :op2 ( <pointer:4> white-03 ) ) ) :ARG2 ( <pointer:5> ball ) )  , ( <pointer:0> jump-03 :ARG0 ( <pointer:1> dog :mod ( <pointer:2> black-and-white ) ) :ARG2 ( <pointer:3> ball ) ) </g>  <t> The black and white dog is jumping for the ball </t>,0
220,<t> A hose is being held by a boy next to a man and another boy is watching </t> <g> ( <pointer:0> and :op1 ( <pointer:1> hold-01 :ARG0 ( <pointer:2> boy :location ( <pointer:3> next-to :op1 ( <pointer:4> man ) ) ) :ARG1 ( <pointer:5> hose ) ) :op2 ( <pointer:6> watch-01 :ARG0 ( <pointer:7> boy :mod ( <pointer:8> another ) ) :ARG1 <pointer:1> ) )  , ( <pointer:0> and :op1 ( <pointer:1> hold-01 :ARG0 ( <pointer:2> boy ) :ARG1 ( <pointer:3> hose ) :location ( <pointer:4> next-to :op1 ( <pointer:5> man ) ) ) :op2 ( <pointer:6> watch-01 :ARG0 ( <pointer:7> boy :mod ( <pointer:8> another ) ) ) ) </g>  <t> A boy is holding a hose next to a man and another boy is watching </t>,0
